Project Name,Project Amount,Project Platform,Interest Rate,Project Status,Project Siren,Project Due Date,Project Type,Project Periodicity,Note Plateforme,funded
Thread Solutions S.r.l.,60000.0,lendix,4.7,Clos,02229850223,25/05/2020,amortizing,monthly,B+,
Pi.Car #2,120000.0,lendix,7.7,Clos,01059730455,21/05/2020,amortizing,monthly,C,
Trivelcart #2,177000.0,lendix,6.2,Clos,04175260282,20/05/2020,amortizing,monthly,B,
Med Green Import B.V.,350000.0,lendix,5.4,Clos,67039936,20/05/2020,amortizing,monthly,B,
Credipass,2000000.0,lendix,5.2,Clos,04072850284,20/05/2020,amortizing,monthly,B+,
NVP #3,290000.0,lendix,6.1,Clos,02916630839,16/05/2020,amortizing,monthly,B,
Korsit B.V.,2000000.0,lendix,4.45,Clos,69094438,18/05/2020,amortizing,monthly,A,
2ndLOF B.V.,700000.0,lendix,6.25,Clos,56263732,18/05/2020,amortizing,monthly,B,
Progetti Plant #4,410000.0,lendix,5.5,Clos,03389400247,15/05/2020,amortizing,monthly,B,
Vertrauliches Projekt,300000.0,lendix,5.9,Clos,,13/05/2020,amortizing,monthly,B,
Ouest Energies 3,370000.0,lendopolis,5.5,Clos,810957118,11/06/2020,amortizing,monthly,,
Davia #3,200000.0,lendix,3.55,Clos,06547571213,12/05/2020,amortizing,monthly,B,
Lease Solutions 52,73879.68,lendix,5.0,Clos,,10/05/2020,amortizing,monthly,B+,
Sunilios,270000.0,enerfip,7.0,Clos,832363873,22/06/2020,amortizing,monthly,,
Lease Solutions 42,171619.76,lendix,6.2,Clos,,04/05/2020,amortizing,monthly,B,
Projet confidentiel,91629.0,lendix,0.0,Clos,,06/05/2020,amortizing,monthly,B+,
IMBT,700000.0,lookandfin,3.0,Clos,,30/04/2020,amortizing,monthly,A,
Rapitex #2,140000.0,lendix,7.4,Clos,01530720299,29/04/2020,amortizing,monthly,C,
Horizon Photovoltaïque 1,25000.0,lendopolis,5.0,Clos,882590839,05/05/2020,amortizing,monthly,,
Horizon Photovoltaïque 1,30000.0,lendopolis,5.0,Clos,882590839,25/05/2020,amortizing,monthly,,
Davia #2,200000.0,lendix,7.1,Clos,06547571213,30/04/2020,amortizing,monthly,B,
Lease Solutions 51,706204.12,lendix,5.0,Clos,,30/04/2020,amortizing,monthly,B+,
Fiscal Team II,300000.0,lookandfin,3.0,Clos,,24/04/2020,amortizing,monthly,A+,
Gepork,1030000.0,lendix,6.0,Clos,A08566143,29/04/2020,amortizing,monthly,B,
One Works #2,1000000.0,lendix,5.5,Clos,05811040962,23/04/2020,amortizing,monthly,B,
PFP Termopolimeros SL,400000.0,wesharebonds,5.0,Clos,59820167,16/04/2020,amortizing,monthly,,
Bresciangrana Società Agricola #2,393000.0,lendix,5.8,Clos,01990840983,17/04/2020,amortizing,monthly,B,
Ros #2,110000.0,lendix,6.7,Clos,00824030985,16/04/2020,amortizing,monthly,C,
Zerogrey #2,230000.0,lendix,5.5,Clos,08003340018,16/04/2020,amortizing,monthly,B,
Enersol,3000000.0,enerfip,5.0,Clos,882049406,07/05/2020,amortizing,monthly,,
Urba 196,127000.0,lendopolis,6.0,Clos,830158374,26/05/2020,amortizing,monthly,,
Urbasolar Energy Ocean Indien 6,157000.0,lendopolis,6.0,Clos,828454587,28/04/2020,amortizing,monthly,,
Urba 197,111000.0,lendopolis,6.0,Clos,830089272,26/05/2020,amortizing,monthly,,
Aéroport de Bastia,250000.0,enerfip,6.0,Clos,813685187,14/08/2020,amortizing,monthly,,
Lease Solutions 49,75879.87,lendix,3.6,Clos,,31/03/2020,amortizing,monthly,A,
Lease Solutions 47,67768.83,lendix,3.6,Clos,,27/03/2020,amortizing,monthly,A,
Lease Solutions 45,54900.34,lendix,3.6,Clos,,27/03/2020,amortizing,monthly,A,
Lease Solutions 44,56472.01,lendix,3.6,Clos,,27/03/2020,amortizing,monthly,A,
Lease Solutions 48,83638.57,lendix,3.6,Clos,,27/03/2020,amortizing,monthly,A,
Lease Solutions 46,61549.35,lendix,3.6,Clos,,27/03/2020,amortizing,monthly,A,
Garcia Faura,850000.0,lendix,5.5,Clos,B58753005,03/04/2020,amortizing,monthly,B,
Tagadamedia,400000.0,lendix,3.75,Clos,809062607,24/03/2020,amortizing,monthly,A,
Family Vision Center - VTE,42000.0,lendix,5.6,Clos,05376350962,24/03/2020,amortizing,monthly,B,
Vertrauliches Projekt,150000.0,lendix,6.5,Clos,,30/03/2020,amortizing,monthly,B,
Slagerij Van Dam B.V.,770000.0,lendix,5.5,Clos,33192595,24/03/2020,amortizing,monthly,B+,
Clevergig B.V.,30000.0,lendix,7.75,Clos,65595335,23/03/2020,amortizing,monthly,C,
Vertrouwelijk project,600000.0,lendix,6.35,Clos,,20/03/2020,amortizing,monthly,B+,
Agilekia #3,120000.0,lendix,5.45,Clos,817493505,20/03/2020,amortizing,monthly,B,
Lease Solutions 50,76015.69,lendix,4.0,Clos,,20/03/2020,amortizing,monthly,A,
Nextstep24 B.V.,140000.0,lendix,5.3,Clos,63086379,18/03/2020,amortizing,monthly,B,
Maas en Kleiberg Subsidieadvies,200000.0,lendix,6.1,Clos,55428029,18/03/2020,amortizing,monthly,B,
ALTERNANCE AUVERGNE,150000.0,credit.fr,5.2,Clos,789118072,18/03/2020,amortizing,monthly,B+,
BROYER  WILLIAM PIERRE,60000.0,credit.fr,6.9,Clos,491461125,12/03/2020,amortizing,monthly,C+,
POPSI CUBE,213946.0,pretup,8.0,Clos,477908602,11/04/2020,amortizing,monthly,C,
Eco Apex 3,390000.0,lendopolis,5.25,Clos,821678240,04/06/2020,amortizing,monthly,,
Club Deal,285000.0,wesharebonds,8.0,Clos,,06/03/2020,amortizing,monthly,,
MICHEL ANGE,400000.0,lookandfin,5.0,Clos,,05/03/2020,amortizing,monthly,B,
La salle de bain clé en main,27000.0,prexem,9.0,autre,798982633,10/04/2020,amortizing,monthly,C,
Funky Falcon B.V.,104000.0,lendix,4.4,Clos,76584666,06/03/2020,amortizing,monthly,A,
Ouverture d'un restaurant Pizza Cosy à Salon de Provence,11000.0,lesentrepreteurs,8.5,Clos,880881594,09/03/2020,amortizing,monthly,D,
Restaurant marocain,22000.0,prexem,8.0,autre,483347746,09/03/2020,amortizing,monthly,B,
Projet confidentiel,1500000.0,lendix,6.9,Clos,,01/03/2020,amortizing,monthly,B,
SILICON II,150000.0,lookandfin,2.5,Clos,,28/02/2020,amortizing,monthly,A+,
WARM UP,650000.0,lookandfin,7.5,Clos,818658783,27/02/2020,amortizing,monthly,C,
Latteria del Molise #2,35000.0,lendix,6.9,Clos,01704030707,03/03/2020,amortizing,monthly,C,
Dauvergne,50000.0,enerfip,5.5,Clos,817984198,30/04/2020,amortizing,monthly,,
Eléments Participatif,1500000.0,enerfip,5.0,Clos,880081674,30/06/2020,amortizing,monthly,,
Lease Solutions 43,106969.3,lendix,3.15,Clos,,26/02/2020,amortizing,monthly,A,
Vertrauliches Projekt,750000.0,lendix,5.3,Clos,,21/03/2020,amortizing,monthly,B+,
PROGISS,206000.0,credit.fr,5.9,Clos,499019776,26/02/2020,amortizing,monthly,B,
FK Immo,165500.0,lookandfin,8.5,Clos,,06/03/2020,amortizing,monthly,C,
FK Immo Prolongation,165500.0,lookandfin,9.5,Clos,,06/03/2020,amortizing,monthly,C,
Piessetrade,42000.0,lendix,6.5,Clos,03289811204,25/02/2020,amortizing,monthly,C,
AUDIO SUD,120000.0,lookandfin,2.5,Clos,317615839,21/02/2020,amortizing,monthly,A+,
SGA Information Management #3,500000.0,lendix,6.0,Clos,A58025768,27/02/2020,amortizing,monthly,B,
Extrusiones Metálicas Europea #2,440000.0,lendix,6.5,Clos,B47725676,24/02/2020,amortizing,monthly,B,
Dazure B.V,500000.0,lendix,4.75,Clos,20142238,24/02/2020,amortizing,monthly,B+,
M.J. LOCATION,800000.0,credit.fr,4.2,Clos,572820512,02/03/2020,amortizing,monthly,A,
Plaine de Campagne,450000.0,enerfip,5.0,Clos,829599893,30/04/2020,bullet,annual,,
PENDER FRANCE,53007.0,pretup,8.5,Clos,393034525,19/02/2020,amortizing,monthly,C,
EASYFLEX,180000.0,credit.fr,5.2,Clos,753483890,21/02/2020,amortizing,monthly,B+,
Le culinaire sur-mesure,33000.0,prexem,8.5,autre,791723760,24/02/2020,amortizing,monthly,C,
HLVO NV,150000.0,lookandfin,2.8,Clos,,15/02/2020,amortizing,monthly,A+,
"Service, conseil ou assurances - COLLONGUES",75000.0,unilend,7.9,Clos,,20/02/2020,amortizing,monthly,,
ED1,100000.0,lendopolis,5.0,Clos,825303720,12/03/2020,amortizing,monthly,,
Citoyenne Apex,1665840.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
Aquitaine Toitures solaires Apex,71500.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
Occitanie Toitures solaires Apex,260150.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
Provence Toitures solaires Apex ,259390.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
Sud-Est Toitures solaires Apex ,53240.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
APEX Solaire Crédit Agricole,707200.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
Toitures solaires Apex,314361.0,enerfip,5.5,Clos,879727816,30/06/2020,amortizing,monthly,,
CS Lyreco,110000.0,lendopolis,5.0,Clos,827681289,28/02/2020,amortizing,monthly,,
Urba 133,182000.0,lendopolis,5.0,Clos,819388604,28/02/2020,amortizing,monthly,,
Optimyse #2,73000.0,lendix,7.5,Clos,791921810,17/02/2020,amortizing,monthly,C,
DB&M PARTNERS,250000.0,credit.fr,4.9,Clos,789854940,14/02/2020,amortizing,monthly,B+,
Monsieur Patrick Cantoni,30007.0,pretup,8.5,Clos,382510162,13/02/2020,amortizing,monthly,C,
HET GULDEN CRUYS,100000.0,lookandfin,5.8,Clos,,11/02/2020,amortizing,monthly,C,
VAUBECOUR,28000.0,credit.fr,6.9,Clos,531020063,12/02/2020,amortizing,monthly,C+,
GROUPE AVENIR,1026000.0,credit.fr,4.9,Clos,490389913,20/02/2020,amortizing,monthly,B+,
Nogebus,206000.0,lendix,5.95,Clos,B55168439,13/02/2020,amortizing,monthly,B,
LA PINEDE,2000000.0,lookandfin,7.0,Clos,482758646,07/02/2020,amortizing,monthly,C,
MERCADOS ARIES INTERNATIONAL SA,1000000.0,lendix,7.4,Clos,A82316902,13/02/2020,amortizing,monthly,B,
Vertrauliches Projekt,300000.0,lendix,4.7,Clos,,15/02/2020,amortizing,monthly,B+,
Salus Medicina,500000.0,lendix,6.5,Clos,B30657241,11/02/2020,amortizing,monthly,B,
Informatique et télécommunications                                 - IVRY SUR SEINE,110000.0,unilend,8.5,Clos,,09/02/2020,amortizing,monthly,,
AQUA RAY,110005.0,pretup,8.0,Clos,447997099,05/02/2020,amortizing,monthly,C,
HOB France Services,53000.0,pretup,8.0,Clos,798507026,04/02/2020,amortizing,monthly,C,
CLASS-BUSINESS,600000.0,lookandfin,5.9,Clos,,01/02/2020,amortizing,monthly,B,
Proyecto confidencial,2904843.0,lendix,4.1,Clos,,31/01/2020,amortizing,monthly,A,
CASARIN ET FILS,200000.0,lookandfin,3.5,Clos,399631241,29/01/2020,amortizing,monthly,A+,
Les Villages d'Or,1037500.0,lendix,6.1,Clos,413123878,31/01/2020,amortizing,monthly,B+,
Montbartier-Maillol,640000.0,enerfip,5.0,Clos,880429535,30/06/2020,amortizing,monthly,,
Carlos Castilla Ingenieros #3,445000.0,lendix,7.1,Clos,A43066299,30/01/2020,amortizing,monthly,B,
Hotel Economique Catalunya #2,300000.0,lendix,6.0,Clos,B55138770,29/01/2020,amortizing,monthly,B,
BUSTRONOME,280000.0,credit.fr,5.9,Clos,797408960,29/01/2020,amortizing,monthly,B,
Nowrizon II,250000.0,lookandfin,6.3,Clos,,24/01/2020,amortizing,monthly,C,
Amarenco Crowdfunding Holding,6000000.0,lendopolis,5.5,Clos,879417475,26/02/2020,bullet,biannual,,
NL Location,107535.0,lendix,5.0,Clos,830753612,28/01/2020,amortizing,monthly,B,
CS Odin,171500.0,enerfip,5.5,Clos,830363396,26/02/2020,amortizing,monthly,,
Fruit passion,31000.0,enerfip,5.5,Clos,830363396,26/02/2020,amortizing,monthly,,
Irrid'oc - Baobab Béziers,104500.0,enerfip,5.5,Clos,830363396,26/02/2020,amortizing,monthly,,
Bompas,36000.0,enerfip,5.5,Clos,830363396,26/02/2020,amortizing,monthly,,
Jolly Stampi #2,100000.0,lendix,6.7,Clos,00511250177,28/01/2020,amortizing,monthly,C,
SOCAFFIM,500000.0,lookandfin,8.0,Clos,529127078,22/01/2020,amortizing,monthly,C,
Financement de matériels micro-crèche Pomme et Lune,15000.0,lesentrepreteurs,9.0,Clos,790029821,31/01/2020,amortizing,monthly,D,
De Klop Groep B.V.,500000.0,lendix,6.45,Clos,61989770,22/01/2020,amortizing,monthly,B,
Jonquieres ,50000.0,enerfip,5.0,Clos,831116447,13/03/2020,amortizing,monthly,,
Le Luc,70000.0,enerfip,5.0,Clos,831116447,13/03/2020,bullet,annual,,
Reprise Le Panier du Cuisinier à Blois,22000.0,lesentrepreteurs,8.5,Clos,880310750,31/01/2020,amortizing,monthly,D,
CH de Carcassonne,150000.0,enerfip,4.5,Clos,754044311,13/03/2020,amortizing,monthly,,
Livinparis,900000.0,wesharebonds,6.5,Clos,530776855,13/01/2020,amortizing,monthly,c,
K-NET,200000.0,lookandfin,3.3,Clos,437849631,10/01/2020,amortizing,monthly,A+,
Nina Sushi #2,312000.0,lendix,4.5,Clos,791890130,15/01/2020,amortizing,monthly,B+,
Serres de Mougnoc,462000.0,enerfip,5.5,Clos,818030942,15/05/2020,amortizing,monthly,,
Lilium Resorts and Conventions,63000.0,lendix,6.1,Clos,05884891002,13/01/2020,amortizing,monthly,B,
Photosol Invest 2,250000.0,lendopolis,5.0,Clos,803628197,04/02/2020,bullet,annual,,
Z . En X. Wang,550000.0,lendix,7.9,Clos,68804571,13/01/2020,amortizing,monthly,C,
Commerce de proximité hors alimentaire - CASSIS,40000.0,unilend,8.3,Clos,821052768,09/01/2020,amortizing,monthly,3,
LE SYDIAM'S HOTEL,82500.0,credit.fr,5.9,Clos,450015250,07/01/2020,amortizing,monthly,B,
ALPHAVER,150000.0,credit.fr,5.9,Clos,310016019,06/01/2020,amortizing,monthly,B,
Ferme PV6,2000000.0,lendopolis,4.5,Clos,752085324,29/01/2020,bullet,biannual,,
Chrysalis Films,100000.0,investbook,0.0,,451863849,16/12/2019,amortizing,monthly,,
Lease Solutions 40,139899.0,lendix,6.7,Clos,,31/12/2019,amortizing,monthly,C,
LB CONSEILS RENOVATIONS,20000.0,credit.fr,7.9,Clos,808688642,31/12/2019,amortizing,monthly,C,
Mennecy Aulnay,778000.0,lendix,5.5,Clos,879433910,30/12/2019,amortizing,monthly,B+,
Enzo Sarcelles,156000.0,lendix,5.5,Clos,878873942,26/12/2019,amortizing,monthly,B,
Lease Solutions 39,121260.4,lendix,5.0,Clos,,31/12/2019,amortizing,monthly,B,
Prefer,290000.0,lendix,5.95,Clos,00849220157,30/12/2019,amortizing,monthly,B,
AFC Promotion #4,600000.0,lendix,7.1,Clos,411805153,24/12/2019,delayed,monthly,B+,
Normetal,726500.0,lendix,7.25,Clos,B87020467,26/12/2019,amortizing,monthly,C,
A.P.A.C.,500000.0,lendix,5.5,Clos,02321050243,27/12/2019,amortizing,monthly,B,
Brandini,3500000.0,lendix,4.4,Clos,00393420484,30/12/2019,amortizing,monthly,A,
Troadec & Vizet Conseil #2,32000.0,lendix,5.5,Clos,478543606,24/12/2019,amortizing,monthly,B,
SEQUOIA PARTICIPATIONS II,200000.0,lookandfin,7.0,Clos,,19/12/2019,amortizing,monthly,C,
Pagezy Courtage Automobile #2,104000.0,lendix,4.75,Clos,504035718,24/12/2019,amortizing,monthly,B+,
Zarzuela,1300000.0,lendix,6.95,Clos,B88501622,20/12/2019,amortizing,monthly,B,
Farmacia Boscarini,60000.0,lendix,4.7,Clos,04092220260,23/12/2019,amortizing,monthly,B+,
NomiGion Drankenhuys V.O.F.,60000.0,lendix,8.0,Clos,76119661,23/12/2019,amortizing,monthly,C,
Aide à Domicile de l'Aisne Sud,150000.0,lendix,6.2,Clos,528385230,23/12/2019,amortizing,monthly,C,
Hay Doulière,80000.0,enerfip,5.0,Clos,820979805,22/01/2020,bullet,annual,,
Port de Sète,260000.0,enerfip,5.0,Clos,820979805,13/11/2020,amortizing,monthly,,
Safari de Peaugres,80000.0,enerfip,5.0,Clos,830470712,28/02/2020,amortizing,monthly,,
FP2I Isle-sur-la-Sorgue,100000.0,enerfip,5.0,Clos,810170464,22/01/2020,amortizing,monthly,,
Oréade-Brèche,145000.0,investbook,8.5,,385117023,02/12/2019,amortizing,monthly,,
Le Tricot Perugia,300000.0,lendix,6.9,Clos,02211710989,20/12/2019,amortizing,monthly,C,
QUABLE II,200000.0,lookandfin,7.5,Clos,533416582,13/12/2019,amortizing,monthly,C,
Pisciculture dans la Vienne,45000.0,agrilend,6.0,En cours,804835593,13/12/2019,amortizing,monthly,,
Keemia - Groupe Artana,600000.0,wesharebonds,6.75,Clos,341907236,12/12/2019,amortizing,monthly,,
La Paulowna - Boutique Hotel,300000.0,lendix,8.65,Clos,60640847,19/12/2019,amortizing,monthly,C,
Vivition,250000.0,lendix,6.25,Clos,50117955,18/12/2019,amortizing,monthly,B,
TSP Sécurité,600000.0,myoptions,9.5,En cours,513923805,18/12/2019,amortizing,monthly,8,
PHICOGIS COMMUNICATION,20000.0,credit.fr,7.9,Clos,814167953,13/12/2019,amortizing,monthly,C,
Umiboze,467000.0,lendix,6.5,Clos,878805738,13/12/2019,amortizing,monthly,B,
Wintual,50000.0,myoptions,8.0,En cours,823338868,13/12/2019,amortizing,monthly,9,
Industrie / mécanique - ARVEYRES,50000.0,unilend,8.2,Clos,,11/12/2019,amortizing,monthly,,
PROVOST FRERES,300000.0,lookandfin,3.5,Clos,026280206,09/12/2019,amortizing,monthly,A+,
Haubnest,306100.0,lendix,8.5,Clos,878359140,10/12/2019,amortizing,monthly,C,
Le Pouzin,1100000.0,enerfip,5.0,Clos,822968921,15/02/2020,amortizing,monthly,,
CAMPING DE FONTAINE VIEILLE,550000.0,credit.fr,6.2,Clos,305152159,04/12/2019,amortizing,monthly,B,
Citoyenne Luxeloise,380000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Peyre en Aubrac,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Luxel Tarn-et-Garonne,40000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Rochegude,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Luxel dans l'Aveyron,40000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Suze-la-Rousse,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
La Roche des Arnauds,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Luxel en Charente Maritime,40000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Luxel en Haute Garonne,100000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Ségalas,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Pexiora,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Labéjan,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Teillet,20000.0,enerfip,5.0,Clos,879042794,31/03/2020,amortizing,monthly,,
Dimaco,874000.0,lendix,5.4,Clos,808155774,30/11/2019,amortizing,monthly,B+,
"Service, conseil ou assurances - NEULISE",75000.0,unilend,8.9,Clos,,29/11/2019,amortizing,monthly,,
GAUBERT  ALAIN,30000.0,credit.fr,6.9,Clos,503444754,28/11/2019,amortizing,monthly,C+,
Extrusiones Metálicas Europea,1560000.0,lendix,6.5,Clos,B47725676,28/11/2019,amortizing,monthly,B,
Ariostea M.H.S. #2,1100000.0,lendix,5.6,Clos,03379350980,30/11/2019,amortizing,monthly,B,
Rally Service Racing,75000.0,pretup,8.5,Clos,529341877,27/11/2019,amortizing,monthly,C,
YXELIA,300000.0,lookandfin,3.5,Clos,805266574,23/11/2019,amortizing,monthly,A+,
Proyecto confidencial,2075000.0,lendix,6.5,Clos,,25/11/2019,amortizing,monthly,B,
Projet confidentiel,37776.0,lendix,0.0,Clos,,22/11/2019,amortizing,monthly,B,
E.B.P.,2000000.0,lendix,6.0,Clos,802920256,22/11/2019,amortizing,monthly,B,
Amae,2500000.0,lendopolis,4.5,Clos,878582543,06/12/2019,amortizing,monthly,,
Ouverture de 2 nouvelles salles Closed EG à Lyon,90000.0,lesentrepreteurs,8.5,Clos,812275402,28/12/2019,amortizing,monthly,D,
Provost Frères,1100000.0,lendix,5.85,Clos,026280206,26/11/2019,amortizing,monthly,B,
Tutos'me,200000.0,investbook,8.0,Clos,813289212,13/11/2019,amortizing,monthly,,
International Studies,310000.0,lendix,5.5,Clos,A78055415,27/11/2019,amortizing,monthly,B+,
La sécurité connectée,35000.0,prexem,8.2,autre,800643165,02/01/2020,amortizing,monthly,B,
MIX CAR,100000.0,credit.fr,5.9,Clos,751818576,21/11/2019,amortizing,monthly,B,
SIGNORET  FLORENT,20000.0,credit.fr,6.9,Clos,502962392,20/11/2019,amortizing,monthly,C+,
Meps,200000.0,wesharebonds,6.5,Clos,798459467,19/11/2019,amortizing,monthly,c,
Lease Solutions 37,1081418.25,lendix,5.5,Clos,,19/11/2019,amortizing,monthly,B+,
Docufiller Sales,165000.0,lendix,6.45,Clos,66432952,22/11/2019,amortizing,monthly,B,
AF Project Co,1000000.0,lendopolis,5.0,Clos,849570650,27/11/2019,amortizing,monthly,,
Lyon Rhône Solaire,275000.0,enerfip,5.0,Clos,828238840,18/12/2019,amortizing,monthly,,
Ouverture d'un nouveau Bazarland à Combourg,30000.0,lesentrepreteurs,9.0,Clos,877731562,02/12/2019,amortizing,monthly,D,
Alter Energies,50000.0,lendopolis,5.0,Clos,519904676,18/12/2019,amortizing,monthly,,
Lease Solutions 34,47851.0,lendix,9.2,Clos,,09/11/2019,amortizing,monthly,C,
BDMED 2010,1200000.0,lendix,6.75,Clos,B12848008,13/11/2019,amortizing,monthly,B,
PFP Termopolimeros #2,1015000.0,lendix,5.95,Clos,B65116758,14/11/2019,amortizing,monthly,B,
Ympact 3,175000.0,enerfip,6.25,Clos,528113764,27/11/2019,amortizing,monthly,,
Bouthéon,100000.0,enerfip,5.0,Clos,524982881,31/01/2020,amortizing,monthly,,
La Gilardière,100000.0,enerfip,5.0,Clos,524982881,31/01/2020,amortizing,monthly,,
La Souterraine,100000.0,enerfip,5.0,Clos,524982881,31/01/2020,amortizing,monthly,,
Activ Travaux,325000.0,myoptions,9.0,Clos,483057139,18/12/2019,amortizing,monthly,8,
Urba 25,270000.0,lendopolis,5.0,Clos,530305788,27/11/2019,amortizing,monthly,,
Urba 27,325000.0,lendopolis,5.0,Clos,530306232,20/11/2019,amortizing,monthly,,
Urba 34,865000.0,lendopolis,5.0,Clos,530307040,07/12/2019,amortizing,monthly,,
Urba 133,742800.0,lendopolis,5.0,Clos,819388604,09/02/2020,amortizing,monthly,,
SAUERBREI LOGISTICS FRANCE SLF,100000.0,credit.fr,5.9,Clos,350444956,08/11/2019,amortizing,monthly,B,
Carlos Castilla Ingenieros #2,500000.0,lendix,7.1,Clos,A43066299,12/11/2019,amortizing,monthly,B,
Beaulieu Monteux,220000.0,enerfip,5.5,Clos,494304124,31/01/2020,bullet,annual,,
Domaine de Régusse,100000.0,enerfip,5.0,Clos,811745355,04/02/2020,amortizing,monthly,,
Le 100% Fibre,50000.0,prexem,8.5,autre,821272085,09/12/2019,amortizing,monthly,C,
Urba 134,338000.0,lendopolis,5.0,Clos,819388679,06/11/2019,amortizing,monthly,,
Urba 12,190000.0,lendopolis,5.0,Clos,530301647,05/11/2019,amortizing,monthly,,
Lease Solution 36,144725.17,lendix,5.0,Clos,,31/10/2019,amortizing,monthly,B,
Lease Solutions 33,364589.24,lendix,5.0,Clos,,31/10/2019,amortizing,monthly,B,
T&L en Provence,85040.0,enerfip,5.0,Clos,878515048,01/01/2020,amortizing,monthly,,
Terre et Lac - Bouches du Rhône,58300.0,enerfip,5.0,Clos,878515048,01/01/2020,amortizing,monthly,,
Sporlive,18000.0,enerfip,5.0,Clos,878515048,01/01/2020,amortizing,monthly,,
Mazan,21200.0,enerfip,5.0,Clos,878515048,01/01/2020,amortizing,monthly,,
Ecurie des pins,17500.0,enerfip,5.0,En cours,878515048,31/12/2019,delayed,annual,,
Saint Jacques,21100.0,enerfip,5.0,En cours,878515048,31/12/2019,amortizing,monthly,,
Richeda,19700.0,enerfip,5.0,En cours,878515048,31/12/2019,delayed,annual,,
Lease Solutions 35,935124.74,lendix,4.1,Clos,,31/10/2019,amortizing,monthly,B+,
SAS PBD,40000.0,pretup,8.5,Clos,821918331,31/10/2019,amortizing,monthly,C,
ONLINE SALES PLATFORM,250000.0,credit.fr,6.9,Clos,533717500,31/10/2019,amortizing,monthly,C+,
WEBRADIOS EDITIONS,98000.0,credit.fr,6.9,Clos,813042926,30/10/2019,amortizing,monthly,C+,
Teknofluor,35000.0,lendix,4.7,Clos,06814840150,31/10/2019,amortizing,monthly,B+,
CHESMA SPRL II,300000.0,lookandfin,7.0,Clos,,26/10/2019,amortizing,monthly,C,
